"TIME","AIRLINE","FLIGHT_NUMBER","TRANSACTION","TERMINAL","GATE","REMARK","data_as_of","data_loaded_at"
"2026/02/22 05:48:00 PM","United","UA1434","DEP","3","E7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 11:04:00 AM","Alaska","AS3490","DEP","1","B7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 11:12:00 AM","Southwest","WN4692","ARR","2","D4","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 01:57:00 PM","Alaska","AS2445","ARR","1","C1","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 06:11:00 PM","United","UA5599","DEP","3","E6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 08:24:00 PM","Alaska","AS2150","ARR","1","B7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 02:27:00 PM","Alaska","AS3271","ARR","1","B8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 11:56:00 AM","WestJet","WS1500","ARR","1","C10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 08:02:00 AM","Alaska","AS1410","DEP","1","B8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 09:32:00 AM","Alaska","AS3497","ARR","1","B17","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 12:29:00 AM","United","UA2416","DEP","3","F21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 11:51:00 AM","United","UA35","DEP","I","G6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 11:47:00 AM","United","UA35","DEP","I","G2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 05:52:00 PM","AIR FRANCE","AF83","DEP","I","A9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 05:36:00 PM","United","UA2611","DEP","3","F21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 03:43:00 PM","Southwest","WN2172","ARR","2","D6","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 07:45:00 PM","United","UA2369","DEP","2","D10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 04:26:00 PM","United","UA1470","ARR","2","D15","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 09:12:00 AM","Air Canada","AC738","DEP","2","D12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 11:33:00 PM","United","UA1141","DEP","3","F19","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 05:29:00 PM","United","UA646","ARR","3","E11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 12:08:00 AM","American","AA1826","DEP","1","B23","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 09:14:00 AM","United","UA822","ARR","I","B2","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 02:41:00 PM","United","UA1708","ARR","2","D15","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 10:16:00 AM","Frontier","F94158","DEP","I","A13","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 09:19:00 AM","United","UA1776","DEP","3","F14","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 06:58:00 PM","United","UA2019","DEP","3","F14","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 07:16:00 PM","United","UA2332","ARR","2","D5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 01:59:00 PM","United","UA1506","DEP","3","F20","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 12:04:00 PM","United","UA4796","ARR","3","E12","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 03:09:00 PM","United","UA2855","DEP","3","E13","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 05:28:00 PM","DELTA","DL1559","ARR","1","C3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 06:10:00 AM","Southwest","WN1228","DEP","2","D1","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 04:49:00 PM","United","UA4788","ARR","3","F8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 03:12:00 PM","Air Canada","AC742","DEP","2","D12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 10:57:00 AM","JAL","JL2","ARR","I","A10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 09:43:00 AM","United","UA2664","DEP","2","D10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 01:16:00 PM","United","UA4802","DEP","3","E2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 09:46:00 PM","United","UA1341","DEP","3","E7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 07:29:00 PM","United","UA1045","DEP","2","D5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 07:42:00 PM","American","AA1175","ARR","1","B25","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 06:22:00 PM","United","UA233","ARR","3","F17","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 08:30:00 AM","United","UA1776","DEP","3","E3","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 06:12:00 AM","DELTA","DL570","DEP","1","C9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 04:47:00 PM","DELTA","DL4451","DEP","1","C6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 05:25:00 PM","JetBlue","B6115","ARR","1","B6","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 08:17:00 PM","Alaska","AS480","ARR","I","B2","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 10:29:00 PM","United","UA5961","ARR","3","F6","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 02:12:00 PM","American","AA1996","DEP","1","B27","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 12:14:00 AM","United","UA505","DEP","3","F11","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 03:05:00 PM","United","UA889","ARR","I","G3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 03:01:00 PM","United","UA1972","ARR","2","D8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 02:11:00 PM","Air Canada","AC741","ARR","2","D12","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 04:33:00 PM","United","UA1754","DEP","2","D15","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 04:44:00 PM","United","UA776","ARR","3","F17","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 07:40:00 PM","United","UA1944","DEP","3","F21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 02:34:00 PM","DELTA","DL715","DEP","1","C8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 09:04:00 AM","United","UA2","ARR","I","G10","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 12:45:00 PM","Air Canada","AC740","DEP","2","D12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 05:30:00 PM","Alaska","AS2341","DEP","1","B14","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 11:53:00 AM","United","UA2322","DEP","3","E3","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 08:49:00 AM","Alaska","AS526","ARR","1","B8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 06:52:00 PM","United","UA5688","DEP","3","E6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 11:02:00 AM","Southwest","WN4692","ARR","2","D3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 09:10:00 PM","American","AA15","ARR","1","B23","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 09:24:00 AM","United","UA1768","ARR","3","E11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 07:25:00 PM","United","UA5705","DEP","3","F5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 01:48:00 PM","United","UA1498","DEP","2","D15","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 08:08:00 AM","Alaska","AS3440","DEP","1","B13","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 09:06:00 PM","United","UA1227","ARR","3","F14","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 10:35:00 AM","American","AA6249","ARR","1","B22","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 05:44:00 PM","United","UA5239","DEP","3","F5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 09:16:00 AM","United","UA4656","DEP","3","E13","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 10:38:00 PM","American","AA2110","ARR","1","B20","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 07:09:00 PM","United","UA1334","ARR","3","F15","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 04:54:00 PM","DELTA","DL4451","DEP","1","C6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 08:30:00 AM","United","UA2128","ARR","3","E7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 10:21:00 PM","United","UA1340","ARR","I","G9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 09:06:00 AM","JetBlue","B6816","DEP","1","B6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 07:41:00 PM","Alaska","AS3316","ARR","1","B17","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 07:12:00 PM","Alaska","AS289","DEP","1","B2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 08:53:00 AM","United","UA1568","DEP","3","F21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 04:34:00 PM","United","UA2279","DEP","3","E4","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 09:08:00 PM","United","UA6027","DEP","3","F18","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 09:38:00 AM","DELTA","DL383","DEP","1","C8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 06:26:00 AM","United","UA916","ARR","I","G1","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 07:10:00 AM","DELTA","DL400","DEP","1","C7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 12:37:00 PM","Alaska","AS3450","DEP","1","B12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 09:57:00 AM","United","UA2027","DEP","3","F20","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 06:14:00 AM","DELTA","DL2178","DEP","1","C6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 03:28:00 PM","American","AA825","ARR","1","B27","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 09:17:00 AM","United","UA743","ARR","2","D15","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 08:00:00 PM","Alaska","AS3375","DEP","1","B9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 11:37:00 AM","Southwest","WN3502","DEP","2","D7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 12:12:00 PM","United","UA6029","ARR","3","E3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 11:31:00 PM","United","UA1083","DEP","3","E8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 10:55:00 PM","United","UA1318","ARR","3","E4","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 11:12:00 PM","United","UA1401","DEP","3","E3","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 09:34:00 AM","United","UA5220","DEP","3","F10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 09:57:00 PM","DELTA","DL1074","ARR","1","C5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 05:28:00 PM","Alaska","AS2204","ARR","1","B9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 05:17:00 PM","Scandinavian","SK936","DEP","I","A8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 08:02:00 PM","STARLUX Airlines","JX12","ARR","I","B5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 10:38:00 AM","United","UA5704","DEP","3","F7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 09:37:00 AM","Alaska","AS476","DEP","1","B13","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 06:24:00 AM","United","UA214","ARR","I","G2","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 05:40:00 PM","United","UA2117","ARR","3","E5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 01:32:00 PM","United","UA648","ARR","3","F16","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 07:50:00 PM","Southwest","WN2719","ARR","2","D4","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 03:27:00 PM","DELTA","DL2074","DEP","1","C6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 12:33:00 PM","United","UA574","ARR","3","E9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 12:40:00 PM","Alaska","AS3022","DEP","1","B8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 08:53:00 AM","United","UA702","DEP","3","E10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 08:02:00 AM","Alaska","AS1410","DEP","1","B5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 10:25:00 AM","United","UA1214","ARR","I","G2","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 12:39:00 PM","American","AA179","ARR","1","B25","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 01:04:00 AM","JetBlue","B6733","ARR","1","B3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 05:53:00 AM","United","UA97","ARR","I","G12","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 09:51:00 AM","United","UA2391","ARR","3","F16","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 06:56:00 PM","United","UA5563","ARR","3","F7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 05:20:00 PM","United","UA646","ARR","3","E8","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 08:51:00 PM","United","UA583","ARR","I","G11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 08:52:00 PM","United","UA5753","DEP","3","F5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 11:56:00 AM","United","UA869","DEP","I","G2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 06:42:00 PM","STARLUX Airlines","JX12","ARR","I","B5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 12:00:00 AM","Frontier","F93439","ARR","I","A13","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 07:54:00 PM","Southwest","WN3421","ARR","2","D7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 12:40:00 PM","United","UA2076","DEP","3","F15","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 05:59:00 PM","United","UA261","ARR","2","D16","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 12:03:00 PM","United","UA2380","DEP","3","F21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 02:43:00 PM","United","UA195","ARR","I","G5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 03:59:00 PM","AIR FRANCE","AF83","DEP","I","A9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 01:33:00 PM","AIR FRANCE","AF84","ARR","I","A9","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 04:47:00 PM","United","UA4788","ARR","3","E6","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 09:49:00 AM","United","UA6014","DEP","3","F8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 02:37:00 PM","United","UA58","DEP","I","G1","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/17 05:39:00 PM","United","UA5578","ARR","3","E12","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 05:02:00 PM","Southwest","WN647","ARR","2","D3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 09:18:00 AM","United","UA2340","DEP","3","E12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 02:58:00 PM","United","UA1799","ARR","3","E13","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 01:51:00 PM","DELTA","DL2074","ARR","1","C3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 11:24:00 AM","Hawaiian","HA941","DEP","1","B12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 11:53:00 AM","United","UA29","DEP","I","G5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 12:06:00 PM","United","UA2619","ARR","3","F20","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 01:24:00 PM","United","UA4715","DEP","3","F18","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 06:53:00 AM","United","UA2367","ARR","2","D14","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/16 04:50:00 PM","DELTA","DL4451","DEP","1","C6","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 04:11:00 PM","United","UA1243","ARR","I","G11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 09:13:00 PM","United","UA1769","ARR","2","D16","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 06:05:00 PM","DELTA","DL2267","DEP","1","C8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 09:46:00 PM","American","AA3176","ARR","1","B22","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 06:51:00 PM","United","UA1684","DEP","3","E9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 04:55:00 PM","Southwest","WN4022","DEP","2","D7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 03:20:00 PM","United","UA2077","ARR","2","D15","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 07:47:00 PM","Alaska","AS1393","ARR","1","B14","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 12:03:00 PM","United","UA5854","DEP","3","F7","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 11:06:00 PM","United","UA552","ARR","2","D16","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 08:43:00 PM","DELTA","DL3707","DEP","1","C10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 05:15:00 PM","United","UA1354","ARR","3","F17","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/28 12:07:00 PM","United","UA499","DEP","3","E9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/19 05:32:00 PM","Alaska","AS2204","ARR","1","B7","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 10:10:00 PM","United","UA5411","ARR","3","F18","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 03:53:00 PM","United","UA5997","DEP","3","F10","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 08:29:00 AM","JetBlue","B6434","DEP","1","B20","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 04:17:00 PM","United","UA718","ARR","I","G2","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 02:04:00 PM","Alaska","AS3271","ARR","1","B12","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/27 10:29:00 PM","United","UA2166","ARR","3","E3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/18 12:04:00 PM","Alaska","AS580","DEP","1","B5","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 05:31:00 PM","United","UA5840","ARR","3","F18","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/26 07:31:00 PM","United","UA2328","ARR","3","F11","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 12:03:00 AM","United","UA4653","ARR","3","F5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 11:11:00 AM","United","UA1668","ARR","2","D5","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/25 11:03:00 PM","American","AA2110","ARR","1","B27","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 11:32:00 PM","Alaska","AS3376","ARR","1","C1","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/24 09:31:00 AM","United","UA5482","DEP","3","F8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 11:04:00 PM","Alaska","AS369","ARR","1","B17","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/21 02:55:00 PM","JetBlue","B61734","DEP","1","B3","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 11:43:00 AM","United","UA2356","DEP","3","F15","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 08:52:00 PM","United","UA5753","DEP","3","E12","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 10:59:00 AM","United","UA702","DEP","3","E8","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/20 06:38:00 PM","Alaska","AS758","DEP","1","B9","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 04:57:00 PM","United","UA5955","DEP","3","E2","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/22 11:55:00 AM","United","UA4733","ARR","3","E3","Arrived","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
"2026/02/23 01:29:00 PM","United","UA1238","DEP","3","F21","Departed","2026/03/01 04:45:01 AM","2026/03/02 10:09:53 AM"
